season,gameId,team,playerId,playerPosition,period,startTimeSeconds,endTimeSeconds,startGameTimeSeconds,endGameTimeSeconds
2024,2024020001,home,8478043,C,1,765,806,765,806
2024,2024020001,home,8478043,C,1,997,1039,997,1039
2024,2024020001,home,8478043,C,1,1144,1159,1144,1159
2024,2024020001,home,8478043,C,2,284,309,1484,1509
2024,2024020001,home,8478043,C,2,586,645,1786,1845
2024,2024020001,home,8478043,C,2,1032,1092,2232,2292
2024,2024020001,home,8478043,C,3,241,288,2641,2688
2024,2024020001,home,8478043,C,3,481,508,2881,2908
2024,2024020001,home,8478043,C,3,861,874,3261,3274
2024,2024020001,home,8478043,C,3,970,1015,3370,3415
2024,2024020001,home,8478043,C,3,1129,1172,3529,3572
2024,2024020001,away,8478399,D,1,0,29,0,29
2024,2024020001,away,8478399,D,1,64,97,64,97
2024,2024020001,away,8478399,D,1,123,151,123,151
2024,2024020001,away,8478399,D,1,185,261,185,261
2024,2024020001,away,8478399,D,1,309,342,309,342
2024,2024020001,away,8478399,D,1,374,400,374,400
2024,2024020001,away,8478399,D,1,500,519,500,519
2024,2024020001,away,8478399,D,1,592,638,592,638
2024,2024020001,away,8478399,D,1,804,865,804,865
2024,2024020001,away,8478399,D,1,910,938,910,938
2024,2024020001,away,8478399,D,1,1189,1200,1189,1200
2024,2024020001,away,8478399,D,2,45,111,1245,1311
2024,2024020001,away,8478399,D,2,209,254,1409,1454
2024,2024020001,away,8478399,D,2,411,435,1611,1635
2024,2024020001,away,8478399,D,2,500,525,1700,1725
2024,2024020001,away,8478399,D,2,594,684,1794,1884
2024,2024020001,away,8478399,D,2,728,759,1928,1959
2024,2024020001,away,8478399,D,2,944,967,2144,2167
2024,2024020001,away,8478399,D,2,1013,1071,2213,2271
2024,2024020001,away,8478399,D,2,1113,1162,2313,2362
2024,2024020001,away,8478399,D,3,37,95,2437,2495
2024,2024020001,away,8478399,D,3,190,239,2590,2639
2024,2024020001,away,8478399,D,3,343,377,2743,2777
2024,2024020001,away,8478399,D,3,425,463,2825,2863
2024,2024020001,away,8478399,D,3,508,559,2908,2959
2024,2024020001,away,8478399,D,3,655,692,3055,3092
2024,2024020001,away,8478399,D,3,826,917,3226,3317
2024,2024020001,away,8478399,D,3,968,997,3368,3397
2024,2024020001,away,8478399,D,3,1048,1071,3448,3471
2024,2024020001,away,8478399,D,3,1106,1155,3506,3555
2024,2024020001,home,8478413,L,1,88,97,88,97
2024,2024020001,home,8478413,L,1,235,285,235,285
2024,2024020001,home,8478413,L,1,342,374,342,374
2024,2024020001,home,8478413,L,1,486,519,486,519
2024,2024020001,home,8478413,L,1,638,731,638,731
2024,2024020001,home,8478413,L,1,869,901,869,901
2024,2024020001,home,8478413,L,1,1057,1085,1057,1085
2024,2024020001,home,8478413,L,1,1121,1144,1121,1144
2024,2024020001,home,8478413,L,2,102,159,1302,1359
2024,2024020001,home,8478413,L,2,500,586,1700,1786
2024,2024020001,home,8478413,L,2,777,820,1977,2020
2024,2024020001,home,8478413,L,2,864,902,2064,2102
2024,2024020001,home,8478413,L,2,1038,1089,2238,2289
2024,2024020001,home,8478413,L,3,97,143,2497,2543
2024,2024020001,home,8478413,L,3,474,508,2874,2908
2024,2024020001,home,8478413,L,3,607,649,3007,3049
2024,2024020001,home,8478413,L,3,725,789,3125,3189
2024,2024020001,home,8478413,L,3,915,970,3315,3370
2024,2024020001,home,8478413,L,3,1035,1048,3435,3448
2024,2024020001,away,8478414,R,1,21,64,21,64
2024,2024020001,away,8478414,R,1,233,287,233,287
2024,2024020001,away,8478414,R,1,400,441,400,441
2024,2024020001,away,8478414,R,1,519,554,519,554
2024,2024020001,away,8478414,R,1,615,731,615,731
2024,2024020001,away,8478414,R,1,836,869,836,869
2024,2024020001,away,8478414,R,1,938,956,938,956
2024,2024020001,away,8478414,R,1,997,1041,997,1041
2024,2024020001,away,8478414,R,1,1085,1161,1085,1161
2024,2024020001,away,8478414,R,2,51,99,1251,1299
2024,2024020001,away,8478414,R,2,244,297,1444,1497
2024,2024020001,away,8478414,R,2,546,601,1746,1801
2024,2024020001,away,8478414,R,2,763,820,1963,2020
2024,2024020001,away,8478414,R,2,1035,1080,2235,2280
2024,2024020001,away,8478414,R,3,37,95,2437,2495
